github.com/AlDanial/cloc v 2.04  T=0.65 s (875.0 files/s, 347565.0 lines/s)
-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------
File                                                                                                                                      blank        comment           code
./GameSpace/GameSpace.Api/Controllers/PetsController.cs                                                                                       4              0             46
./GameSpace/GameSpace.Models/LeaderboardAggregateReadModel.cs                                                                                25             92             46
./docs/DEPLOYMENT.md                                                                                                                          7              0             46
./GameSpace/Models/Support_Ticket_Messages.cs                                                                                                 2              0             45
./GameSpace/Models/GameProductDetails.cs                                                                                                     39            117             44
./GameSpace/Models/PaymentTransaction.cs                                                                                                     12              4             44
./GameSpace/Models/UserSignInStats.cs                                                                                                         2              0             44
./GameSpace/Areas/social_hub/Views/Mutes/Details.cshtml                                                                                       6              0             43
./GameSpace/Areas/social_hub/Views/Shared/_Layout.cshtml                                                                                     19             11             43
./GameSpace/Models/OtherProductDetails.cs                                                                                                     2              0             43
./GameSpace/wwwroot/lib/sb-admin/assets/demo/chart-bar-demo.js                                                                                1              2             43
./reports/_latest/INDEX.md                                                                                                                    1              0             43
./GameSpace/Models/OrderAddress.cs                                                                                                           11              4             42
./GameSpace/Areas/social_hub/Filters/AdminOnlyAttribute.cs                                                                                    7              7             41
./GameSpace/Areas/social_hub/Views/Mutes/Create.cshtml                                                                                        7              1             41
./GameSpace/Areas/social_hub/Views/Mutes/Delete.cshtml                                                                                        6              0             41
./GameSpace/GameSpace.Api/Properties/launchSettings.json                                                                                      0              0             41
./GameSpace/Areas/OnlineStore/Views/Home/Index.cshtml                                                                                         2              3             40
./GameSpace/Areas/social_hub/Views/Home/Index.cshtml                                                                                          2              3             40
./GameSpace/Models/GroupChat.cs                                                                                                              13              4             40
./GameSpace/Models/User.cs                                                                                                                   35              0             40
./scripts/run_audit.sh                                                                                                                        6              5             40
./GameSpace/GameSpace.Models/RBACModels.cs                                                                                                    4             12             39
./GameSpace/GameSpace.Models/WalletOverviewReadModel.cs                                                                                      11             40             38
./GameSpace/Models/CouponType.cs                                                                                                             13              4             38
./GameSpace/Models/Mute.cs                                                                                                                   33             99             38
./GameSpace/Properties/launchSettings.json                                                                                                    0              0             38
./GameSpace/Views/Shared/_Layout.cshtml.css                                                                                                   8              2             38
./GameSpace/GameSpace.Tests/HealthCheckTests.cs                                                                                              11             12             37
./GameSpace/Models/StockMovement.cs                                                                                                          11              4             37
./GameSpace/wwwroot/lib/image/undraw_profile.svg                                                                                              0              1             37
./GameSpace/Models/Provider.cs                                                                                                               10              4             36
./GameSpace/Models/Supplier.cs                                                                                                               10              4             36
./GameSpace/GameSpace.Infrastructure/Repositories/ForumReadOnlyRepository.cs                                                                  7             29             35
./docs/AUDIT.md                                                                                                                               9              0             35
./GameSpace/GameSpace.Api/Controllers/HealthController.cs                                                                                     2              9             34
./GameSpace/GameSpace.Core/Repositories/ICommunityReadOnlyRepository.cs                                                                       8             11             34
